Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,0.6,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,0.59,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,0.74,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,2.14,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,2.53,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.49,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.4,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,0.39,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,1.15,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,0.27,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,0.32,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,0.19,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,0.39,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.38,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,1.41,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0.06,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,0.41,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,1.02,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,0.89,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,1.66,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.71,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),768,Togo,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,2.37,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,2.65,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,1.17,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,1.17,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,2.43,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,2.51,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,18.54,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,18.97,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,0.73,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,1.6,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,0.82,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,1.18,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,9.1,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,10,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.14,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.31,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0.57,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,1.19,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,2.07,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,2.33,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,2.44,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,1.92,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0.47,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.52,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.17,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),780,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,2.26,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,2.23,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,2.12,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,2.06,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,5.57,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,6.25,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.1,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.1,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,0.71,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,0.71,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0.06,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0.09,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,2.01,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,2.52,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,9.43,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,11.67,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.06,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.07,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0.68,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,1.04,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,2.68,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,2,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.07,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.11,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0.1,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.1,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.21,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),788,Tunisia,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,4.51,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,5.65,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,1.28,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,1.69,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,6.29,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,6.78,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,0.52,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,0.77,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.06,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.07,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,2.22,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,2.76,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,14.07,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,17.47,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.42,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.41,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0.29,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,0.18,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,1.11,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,0.86,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),792,Türkiye,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,10.12,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,10.77,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,7.93,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,9.01,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,0.09,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,0.24,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,1.12,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,1.47,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,0.21,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,0.33,E,Estimated value
